"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2011-10-09T11:10:00","2011-10-09T23:23:00","","2011-10-09T11:10:00+00:00","出席100年度啟建「大佛頂首楞嚴冥陽兩利大法會","2011-10-09T11:10:00/2011-10-09T23:23:00@president.g0v.tw","","","","",""
"2011-10-09T13:43:00","2011-10-09T23:23:00","","2011-10-09T13:43:00+00:00","出席慶祝中華民國建國100年「百齡薪傳」海內外聖火會師儀式","2011-10-09T13:43:00/2011-10-09T23:23:00@president.g0v.tw","","","","",""
"2011-10-09T14:55:00","2011-10-09T23:23:00","","2011-10-09T14:55:00+00:00","出席慶祝中華民國建國100年「四海同心聯歡大會」","2011-10-09T14:55:00/2011-10-09T23:23:00@president.g0v.tw","","","","",""
"2011-10-09T18:00:00","2011-10-09T23:23:00","","2011-10-09T18:00:00+00:00","出席「世界龍岡親義總會謁祖」餐會","2011-10-09T18:00:00/2011-10-09T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T08:10:00","2011-10-08T23:23:00","","2011-10-08T08:10:00+00:00","出席長庚紀念醫院創辦人王永慶先生紀念銅像揭幕典禮","2011-10-08T08:10:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T09:00:00","2011-10-08T23:23:00","","2011-10-08T09:00:00+00:00","參加全國萬人健行活動","2011-10-08T09:00:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T10:28:00","2011-10-08T23:23:00","","2011-10-08T10:28:00+00:00","布吉納法索總統龔保雷(Blaise COMPAORE)訪華軍禮歡迎儀式","2011-10-08T10:28:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T11:10:00","2011-10-08T23:23:00","","2011-10-08T11:10:00+00:00","與布吉納法索總統龔保雷閣下會晤","2011-10-08T11:10:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T13:45:00","2011-10-08T23:23:00","","2011-10-08T13:45:00+00:00","出席「精彩100 阿公阿嬤青春大擂台」慶祝重陽節大會","2011-10-08T13:45:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T14:20:00","2011-10-08T23:23:00","","2011-10-08T14:20:00+00:00","出席「百年銳於千載：辛亥一百年．建國一百年」特展開幕活動","2011-10-08T14:20:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T16:00:00","2011-10-08T23:23:00","","2011-10-08T16:00:00+00:00","與諾魯共和國總統史蒂芬(H.E. Marcus STEPHEN)閣下會談","2011-10-08T16:00:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T16:40:00","2011-10-08T23:23:00","","2011-10-08T16:40:00+00:00","與索羅門群島總理菲立普（Danny PHILIP）閣下伉儷會談","2011-10-08T16:40:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-08T19:20:00","2011-10-08T23:23:00","","2011-10-08T19:20:00+00:00","出席「我是油彩的化身－陳澄波音樂劇」","2011-10-08T19:20:00/2011-10-08T23:23:00@president.g0v.tw","","","","",""
"2011-10-07T11:30:00","2011-10-07T23:23:00","","2011-10-07T11:30:00+00:00","接見歐洲經貿辦事處新任處長龐維德（Frederic Laplanche）","2011-10-07T11:30:00/2011-10-07T23:23:00@president.g0v.tw","","","","",""
"2011-10-07T14:30:00","2011-10-07T23:23:00","","2011-10-07T14:30:00+00:00","出席中華民國婦女聯合會「建國百年國慶聯誼茶會","2011-10-07T14:30:00/2011-10-07T23:23:00@president.g0v.tw","","","","",""
"2011-10-07T16:00:00","2011-10-07T23:23:00","","2011-10-07T16:00:00+00:00","接見國防部100年「國際高階將領班」第六期學員暨眷屬","2011-10-07T16:00:00/2011-10-07T23:23:00@president.g0v.tw","","","","",""
"2011-10-07T19:00:00","2011-10-07T23:23:00","","2011-10-07T19:00:00+00:00","出席「慶祝中華民國一百年國慶暨大故宮宣告儀式」酒會","2011-10-07T19:00:00/2011-10-07T23:23:00@president.g0v.tw","","","","",""
"2011-10-07T00:00:00","2011-10-07T23:23:00","","2011-10-07T00:00:00+00:00"," ","2011-10-07T00:00:00/2011-10-07T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T10:30:00","2011-10-06T23:23:00","","2011-10-06T10:30:00+00:00","出席「建國百年世界和平大會」開幕式","2011-10-06T10:30:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T14:00:00","2011-10-06T23:23:00","","2011-10-06T14:00:00+00:00","接見社團法人「中華民國檢察官協會」代表","2011-10-06T14:00:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T15:00:00","2011-10-06T23:23:00","","2011-10-06T15:00:00+00:00","主持「黃金十年」系列記者會(三)","2011-10-06T15:00:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T16:00:00","2011-10-06T23:23:00","","2011-10-06T16:00:00+00:00","接見歐洲議會國際貿易委員會（INTA）訪問團","2011-10-06T16:00:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T18:30:00","2011-10-06T23:23:00","","2011-10-06T18:30:00+00:00","百年老廟系列-西螺鎮廣福宮祈福參拜暨廟口開講","2011-10-06T18:30:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-06T19:15:00","2011-10-06T23:23:00","","2011-10-06T19:15:00+00:00","百年老廟系列-西螺媽祖大會香「起馬宴」","2011-10-06T19:15:00/2011-10-06T23:23:00@president.g0v.tw","","","","",""
"2011-10-05T09:00:00","2011-10-05T23:23:00","","2011-10-05T09:00:00+00:00","接見立陶宛前總統亞當庫斯（H.E. Valdas Adamkus）","2011-10-05T09:00:00/2011-10-05T23:23:00@president.g0v.tw","","","","",""
"2011-10-05T14:00:00","2011-10-05T23:23:00","","2011-10-05T14:00:00+00:00","出席「《透視內幕：國道起降秘辛》紀錄片」首映典禮","2011-10-05T14:00:00/2011-10-05T23:23:00@president.g0v.tw","","","","",""
"2011-10-05T15:30:00","2011-10-05T23:23:00","","2011-10-05T15:30:00+00:00","出席「台灣區工具機暨零組件工業同業公會」第二屆第二次會員大會","2011-10-05T15:30:00/2011-10-05T23:23:00@president.g0v.tw","","","","",""
"2011-10-04T11:00:00","2011-10-04T23:23:00","","2011-10-04T11:00:00+00:00","頒贈日本交流協會前會長服部禮次郎（Hattori Reijiro）「大綬景星勳章」","2011-10-04T11:00:00/2011-10-04T23:23:00@president.g0v.tw","","","","",""
"2011-10-04T16:00:00","2011-10-04T23:23:00","","2011-10-04T16:00:00+00:00","出席「世界台灣商會聯合總會」第17屆年會閉幕典禮","2011-10-04T16:00:00/2011-10-04T23:23:00@president.g0v.tw","","","","",""
"2011-10-04T17:40:00","2011-10-04T23:23:00","","2011-10-04T17:40:00+00:00","接見「社會住宅國際研討會」與會國際學者","2011-10-04T17:40:00/2011-10-04T23:23:00@president.g0v.tw","","","","",""
"2011-10-04T20:45:00","2011-10-04T23:23:00","","2011-10-04T20:45:00+00:00","慶祝建國100年「世紀勁旅光榮禮讚」軍民聯歡晚會","2011-10-04T20:45:00/2011-10-04T23:23:00@president.g0v.tw","","","","",""
"2011-10-03T09:00:00","2011-10-03T23:23:00","","2011-10-03T09:00:00+00:00","出席「辛亥革命百年回顧」國際學術研討會","2011-10-03T09:00:00/2011-10-03T23:23:00@president.g0v.tw","","","","",""
"2011-10-03T11:00:00","2011-10-03T23:23:00","","2011-10-03T11:00:00+00:00","「黃金十年」系列記者會（二）","2011-10-03T11:00:00/2011-10-03T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T06:30:00","2011-10-02T23:23:00","","2011-10-02T06:30:00+00:00","參加長庚紀念醫院2011永慶盃路跑活動","2011-10-02T06:30:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T08:10:00","2011-10-02T23:23:00","","2011-10-02T08:10:00+00:00","接見「2011年全美州務卿訪華團」","2011-10-02T08:10:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T11:25:00","2011-10-02T23:23:00","","2011-10-02T11:25:00+00:00","百年老廟系列-惠來福德祠祈福參拜暨廟口開講","2011-10-02T11:25:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T13:15:00","2011-10-02T23:23:00","","2011-10-02T13:15:00+00:00","重陽敬老：訪視百歲人瑞張玉泉老先生","2011-10-02T13:15:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T13:50:00","2011-10-02T23:23:00","","2011-10-02T13:50:00+00:00","出席「精采100－弘揚孝道音樂會」","2011-10-02T13:50:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-02T15:00:00","2011-10-02T23:23:00","","2011-10-02T15:00:00+00:00","出席國際同濟會台灣總會第37、38屆總會長交接暨總會理監事、全國各會長統一就職典禮","2011-10-02T15:00:00/2011-10-02T23:23:00@president.g0v.tw","","","","",""
"2011-10-01T09:00:00","2011-10-01T23:23:00","","2011-10-01T09:00:00+00:00","出席新竹縣100年度幼兒親子體適能運動會","2011-10-01T09:00:00/2011-10-01T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T07:50:00","2011-09-30T23:23:00","","2011-09-30T07:50:00+00:00","出席「亞東紀念醫院30週年院慶典禮」","2011-09-30T07:50:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T09:15:00","2011-09-30T23:23:00","","2011-09-30T09:15:00+00:00","接見美國聯邦眾議院「軍事委員會」眾議員強森（Hank Johnson, D-GA）","2011-09-30T09:15:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T10:00:00","2011-09-30T23:23:00","","2011-09-30T10:00:00+00:00","出席「2011臺北世界設計大展」開幕典禮","2011-09-30T10:00:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T10:45:00","2011-09-30T23:23:00","","2011-09-30T10:45:00+00:00","出席「2011臺灣國際觀賞魚博覽會」開幕式","2011-09-30T10:45:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T11:30:00","2011-09-30T23:23:00","","2011-09-30T11:30:00+00:00","出席「100年國際青年大使交流計畫」成果發表會","2011-09-30T11:30:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T13:45:00","2011-09-30T23:23:00","","2011-09-30T13:45:00+00:00","接見中華民國第21屆「醫療奉獻獎」得獎人","2011-09-30T13:45:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T15:45:00","2011-09-30T23:23:00","","2011-09-30T15:45:00+00:00","接見臺灣之光系列人物：泰雅文史工作者廖賢德老師","2011-09-30T15:45:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-30T17:00:00","2011-09-30T23:23:00","","2011-09-30T17:00:00+00:00","重陽敬老：探視百歲人瑞李簡淑蘭老太太","2011-09-30T17:00:00/2011-09-30T23:23:00@president.g0v.tw","","","","",""
"2011-09-29T14:00:00","2011-09-29T23:23:00","","2011-09-29T14:00:00+00:00","主持「黃金十年」系列記者會（一）","2011-09-29T14:00:00/2011-09-29T23:23:00@president.g0v.tw","","","","",""
"2011-09-29T15:00:00","2011-09-29T23:23:00","","2011-09-29T15:00:00+00:00","出席「建國100－守護弱勢，傳愛天使－社工助人感動故事」分享活動暨優良社工表揚典禮","2011-09-29T15:00:00/2011-09-29T23:23:00@president.g0v.tw","","","","",""
"2011-09-28T07:05:00","2011-09-28T23:23:00","","2011-09-28T07:05:00+00:00","大成至聖先師孔子2561週年誕辰釋奠典禮","2011-09-28T07:05:00/2011-09-28T23:23:00@president.g0v.tw","","","","",""
"2011-09-28T09:00:00","2011-09-28T23:23:00","","2011-09-28T09:00:00+00:00","主持100年中樞紀念大成至聖先師孔子誕辰典禮","2011-09-28T09:00:00/2011-09-28T23:23:00@president.g0v.tw","","","","",""
"2011-09-28T10:50:00","2011-09-28T23:23:00","","2011-09-28T10:50:00+00:00","100年「師鐸獎」、第6屆「教育奉獻獎」及資深教師表揚大會暨總統餐會","2011-09-28T10:50:00/2011-09-28T23:23:00@president.g0v.tw","","","","",""
"2011-09-28T14:40:00","2011-09-28T23:23:00","","2011-09-28T14:40:00+00:00","出席中華航空公司加入天合聯盟（SkyTeam）入盟儀式","2011-09-28T14:40:00/2011-09-28T23:23:00@president.g0v.tw","","","","",""
"2011-09-28T15:45:00","2011-09-28T23:23:00","","2011-09-28T15:45:00+00:00","臺灣桃園國際機場聯外捷運系統建設計畫首列電聯車運抵視察活動","2011-09-28T15:45:00/2011-09-28T23:23:00@president.g0v.tw","","","","",""
"2011-09-27T10:00:00","2011-09-27T23:23:00","","2011-09-27T10:00:00+00:00","總統與醫療院所有約-壢新醫院","2011-09-27T10:00:00/2011-09-27T23:23:00@president.g0v.tw","","","","",""
"2011-09-27T14:00:00","2011-09-27T23:23:00","","2011-09-27T14:00:00+00:00","出席《臺灣無比精采:總統府/百年風華》首映記者會","2011-09-27T14:00:00/2011-09-27T23:23:00@president.g0v.tw","","","","",""
"2011-09-27T15:10:00","2011-09-27T23:23:00","","2011-09-27T15:10:00+00:00","出席第15屆「國家文藝獎」頒獎典禮","2011-09-27T15:10:00/2011-09-27T23:23:00@president.g0v.tw","","","","",""
"2011-09-27T15:45:00","2011-09-27T23:23:00","","2011-09-27T15:45:00+00:00","出席「中央機關全面開放無線上網」記者會","2011-09-27T15:45:00/2011-09-27T23:23:00@president.g0v.tw","","","","",""
"2011-09-27T16:30:00","2011-09-27T23:23:00","","2011-09-27T16:30:00+00:00","接見「國際新聞協會（IPI）2011年臺北年會」與會外賓","2011-09-27T16:30:00/2011-09-27T23:23:00@president.g0v.tw","","","","",""
"2011-09-26T09:15:00","2011-09-26T23:23:00","","2011-09-26T09:15:00+00:00","贈勳-頒贈秀傳醫院創辦人黃明和總裁「三等景星勳章」","2011-09-26T09:15:00/2011-09-26T23:23:00@president.g0v.tw","","","","",""
"2011-09-26T14:15:00","2011-09-26T23:23:00","","2011-09-26T14:15:00+00:00","接見中華民國第49屆十大傑出青年","2011-09-26T14:15:00/2011-09-26T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T09:00:00","2011-09-25T23:23:00","","2011-09-25T09:00:00+00:00","出席糖倉開門、藝氣風發：糖廍文化園區正式開園活動","2011-09-25T09:00:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T09:45:00","2011-09-25T23:23:00","","2011-09-25T09:45:00+00:00","出席「國際新聞協會(IPI）2011年臺北年會」開幕典禮","2011-09-25T09:45:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T13:45:00","2011-09-25T23:23:00","","2011-09-25T13:45:00+00:00","出席100年度「育苗專案」績優表揚與「師鐸獎」頒獎典禮暨「第五、六屆總會長及理監事交接典禮」","2011-09-25T13:45:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T15:55:00","2011-09-25T23:23:00","","2011-09-25T15:55:00+00:00","百年老廟系列-新營真武殿","2011-09-25T15:55:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T17:20:00","2011-09-25T23:23:00","","2011-09-25T17:20:00+00:00","百年老廟系列-台南市大觀音亭/興濟宮祈福參拜","2011-09-25T17:20:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-25T18:10:00","2011-09-25T23:23:00","","2011-09-25T18:10:00+00:00","出席南部9縣市醫師公會理事長、常務理監事暨總幹事聯誼會","2011-09-25T18:10:00/2011-09-25T23:23:00@president.g0v.tw","","","","",""
"2011-09-24T09:20:00","2011-09-24T23:23:00","","2011-09-24T09:20:00+00:00","百年老廟系列-真武宮祈福點燈活動","2011-09-24T09:20:00/2011-09-24T23:23:00@president.g0v.tw","","","","",""
"2011-09-24T11:30:00","2011-09-24T23:23:00","","2011-09-24T11:30:00+00:00","百年老廟系列-文昌公廟祈福參拜","2011-09-24T11:30:00/2011-09-24T23:23:00@president.g0v.tw","","","","",""
"2011-09-24T17:05:00","2011-09-24T23:23:00","","2011-09-24T17:05:00+00:00","出席「2011世界豬腳節」開幕","2011-09-24T17:05:00/2011-09-24T23:23:00@president.g0v.tw","","","","",""
"2011-09-23T09:45:00","2011-09-23T23:23:00","","2011-09-23T09:45:00+00:00","出席「行者－三太子，征服撒哈拉計畫」行前記者會","2011-09-23T09:45:00/2011-09-23T23:23:00@president.g0v.tw","","","","",""
"2011-09-23T10:30:00","2011-09-23T23:23:00","","2011-09-23T10:30:00+00:00","接見「日本交流協會」會長大橋光夫","2011-09-23T10:30:00/2011-09-23T23:23:00@president.g0v.tw","","","","",""
"2011-09-23T14:10:00","2011-09-23T23:23:00","","2011-09-23T14:10:00+00:00","出席「2011健康城市全國工作坊開幕儀式」暨「第三屆台灣健康城市獎項評選頒獎典禮」 ","2011-09-23T14:10:00/2011-09-23T23:23:00@president.g0v.tw","","","","",""
"2011-09-23T15:10:00","2011-09-23T23:23:00","","2011-09-23T15:10:00+00:00","百年老廟系列-玉清宮祈福參拜 ","2011-09-23T15:10:00/2011-09-23T23:23:00@president.g0v.tw","","","","",""
"2011-09-23T19:25:00","2011-09-23T23:23:00","","2011-09-23T19:25:00+00:00","欣賞「建國百年音樂舞台劇《老師，您好》」","2011-09-23T19:25:00/2011-09-23T23:23:00@president.g0v.tw","","","","",""
"2011-09-22T09:30:00","2011-09-22T23:23:00","","2011-09-22T09:30:00+00:00","接見國際獅子會300-G2區領導幹部","2011-09-22T09:30:00/2011-09-22T23:23:00@president.g0v.tw","","","","",""
"2011-09-21T10:45:00","2011-09-21T23:23:00","","2011-09-21T10:45:00+00:00","接見「亞洲臺灣商會聯合總會」第19屆主席團","2011-09-21T10:45:00/2011-09-21T23:23:00@president.g0v.tw","","","","",""
"2011-09-20T14:15:00","2011-09-20T23:23:00","","2011-09-20T14:15:00+00:00","接見國際獅子會台灣總會(MD300)各區總裁暨內閣伉儷","2011-09-20T14:15:00/2011-09-20T23:23:00@president.g0v.tw","","","","",""
"2011-09-20T16:00:00","2011-09-20T23:23:00","","2011-09-20T16:00:00+00:00","接見台灣張廖簡宗親全國總會理監事暨各縣市理事長","2011-09-20T16:00:00/2011-09-20T23:23:00@president.g0v.tw","","","","",""
"2011-09-19T10:30:00","2011-09-19T23:23:00","","2011-09-19T10:30:00+00:00","主持「青年安心就學」議題記者會","2011-09-19T10:30:00/2011-09-19T23:23:00@president.g0v.tw","","","","",""
"2011-09-18T00:00:00","2011-09-18T23:23:00","","2011-09-18T00:00:00+00:00","無公開行程","2011-09-18T00:00:00/2011-09-18T23:23:00@president.g0v.tw","","","","",""
"2011-09-17T18:55:00","2011-09-17T23:23:00","","2011-09-17T18:55:00+00:00","出席國際扶輪3510區聯合例會專題演講","2011-09-17T18:55:00/2011-09-17T23:23:00@president.g0v.tw","","","","",""
"2011-09-16T09:00:00","2011-09-16T23:23:00","","2011-09-16T09:00:00+00:00","總統與青年有約：與遠東科技大學學生座談 ","2011-09-16T09:00:00/2011-09-16T23:23:00@president.g0v.tw","","","","",""
"2011-09-16T10:30:00","2011-09-16T23:23:00","","2011-09-16T10:30:00+00:00","出席「100年度大專體育主管業務研討會」始業式","2011-09-16T10:30:00/2011-09-16T23:23:00@president.g0v.tw","","","","",""
"2011-09-16T13:55:00","2011-09-16T23:23:00","","2011-09-16T13:55:00+00:00","出席「聯合報六十週年社慶酒會」","2011-09-16T13:55:00/2011-09-16T23:23:00@president.g0v.tw","","","","",""
"2011-09-15T10:30:00","2011-09-15T23:23:00","","2011-09-15T10:30:00+00:00","出席「職訓精彩、就業滿百－職場高手就業Go」2011高雄地區就業博覽會","2011-09-15T10:30:00/2011-09-15T23:23:00@president.g0v.tw","","","","",""
"2011-09-15T14:00:00","2011-09-15T23:23:00","","2011-09-15T14:00:00+00:00","出席「2011南台灣觀光護照發行」記者會","2011-09-15T14:00:00/2011-09-15T23:23:00@president.g0v.tw","","","","",""
"2011-09-15T18:30:00","2011-09-15T23:23:00","","2011-09-15T18:30:00+00:00","出席「中美洲190週年獨立紀念日」慶祝酒會","2011-09-15T18:30:00/2011-09-15T23:23:00@president.g0v.tw","","","","",""
"2011-09-14T09:15:00","2011-09-14T23:23:00","","2011-09-14T09:15:00+00:00","接見美國商務部助理部長庫瑪爾(Suresh Kumar)","2011-09-14T09:15:00/2011-09-14T23:23:00@president.g0v.tw","","","","",""
"2011-09-14T18:50:00","2011-09-14T23:23:00","","2011-09-14T18:50:00+00:00","出席「60年夥伴關係」台北市美國商會60週年慶祝酒會","2011-09-14T18:50:00/2011-09-14T23:23:00@president.g0v.tw","","","","",""
"2011-09-13T16:00:00","2011-09-13T23:23:00","","2011-09-13T16:00:00+00:00","接見「第35屆全國十大傑出農業專家」暨「第4屆全國兒童守護天使」","2011-09-13T16:00:00/2011-09-13T23:23:00@president.g0v.tw","","","","",""
"2011-09-13T16:45:00","2011-09-13T23:23:00","","2011-09-13T16:45:00+00:00","接見中華民國一貫道總會第六屆全體理監事","2011-09-13T16:45:00/2011-09-13T23:23:00@president.g0v.tw","","","","",""
"2011-09-13T19:00:00","2011-09-13T23:23:00","","2011-09-13T19:00:00+00:00","出席「2011年大陸台商秋節座談聯誼餐會」","2011-09-13T19:00:00/2011-09-13T23:23:00@president.g0v.tw","","","","",""
"2011-09-12T09:00:00","2011-09-12T23:23:00","","2011-09-12T09:00:00+00:00","中秋送暖-訪視台東仁愛之家","2011-09-12T09:00:00/2011-09-12T23:23:00@president.g0v.tw","","","","",""
"2011-09-12T09:40:00","2011-09-12T23:23:00","","2011-09-12T09:40:00+00:00","祈福參拜-台東市天后宮","2011-09-12T09:40:00/2011-09-12T23:23:00@president.g0v.tw","","","","",""
"2011-09-12T11:30:00","2011-09-12T23:23:00","","2011-09-12T11:30:00+00:00","出席台東農特產品推銷及農、漁、水利會幹部餐會","2011-09-12T11:30:00/2011-09-12T23:23:00@president.g0v.tw","","","","",""
"2011-09-11T11:30:00","2011-09-11T23:23:00","","2011-09-11T11:30:00+00:00","接受台中廣播電台FM100.7「快樂歌聲」節目專訪(預錄) ","2011-09-11T11:30:00/2011-09-11T23:23:00@president.g0v.tw","","","","",""
"2011-09-11T15:40:00","2011-09-11T23:23:00","","2011-09-11T15:40:00+00:00","視察新北市淡江大橋及捷運延伸計畫 ","2011-09-11T15:40:00/2011-09-11T23:23:00@president.g0v.tw","","","","",""
"2011-09-11T17:00:00","2011-09-11T23:23:00","","2011-09-11T17:00:00+00:00","祈福參拜-八里大眾廟","2011-09-11T17:00:00/2011-09-11T23:23:00@president.g0v.tw","","","","",""
"2011-09-10T17:45:00","2011-09-10T23:23:00","","2011-09-10T17:45:00+00:00","「騎單車做環保，節能減碳身體好：千人單車繞行嘉義縣市」活動致意 ","2011-09-10T17:45:00/2011-09-10T23:23:00@president.g0v.tw","","","","",""
"2011-09-10T19:30:00","2011-09-10T23:23:00","","2011-09-10T19:30:00+00:00","出席國際崇她社31區第三屆區大會「崇她玫瑰之夜」","2011-09-10T19:30:00/2011-09-10T23:23:00@president.g0v.tw","","","","",""
"2011-09-09T09:10:00","2011-09-09T23:23:00","","2011-09-09T09:10:00+00:00","慰勉陸軍關渡指揮部裝步2營 ","2011-09-09T09:10:00/2011-09-09T23:23:00@president.g0v.tw","","","","",""
"2011-09-09T10:05:00","2011-09-09T23:23:00","","2011-09-09T10:05:00+00:00","慰勉空軍北部區域作戰管制中心 ","2011-09-09T10:05:00/2011-09-09T23:23:00@president.g0v.tw","","","","",""
"2011-09-09T10:50:00","2011-09-09T23:23:00","","2011-09-09T10:50:00+00:00","慰勉海軍司令部","2011-09-09T10:50:00/2011-09-09T23:23:00@president.g0v.tw","","","","",""
"2011-09-09T11:30:00","2011-09-09T23:23:00","","2011-09-09T11:30:00+00:00","與海軍司令部官兵代表會餐","2011-09-09T11:30:00/2011-09-09T23:23:00@president.g0v.tw","","","","",""
"2011-09-09T15:00:00","2011-09-09T23:23:00","","2011-09-09T15:00:00+00:00","接見台北市雲林同鄉會理監事及會務幹部","2011-09-09T15:00:00/2011-09-09T23:23:00@president.g0v.tw","","","","",""
"2011-09-08T08:20:00","2011-09-08T23:23:00","","2011-09-08T08:20:00+00:00"," 勝利之聲廣播電台「鄉親您好」節目專訪(現場播出)","2011-09-08T08:20:00/2011-09-08T23:23:00@president.g0v.tw","","","","",""
"2011-09-08T09:30:00","2011-09-08T23:23:00","","2011-09-08T09:30:00+00:00","參加台南機場秋節包機直航廈門首航儀式","2011-09-08T09:30:00/2011-09-08T23:23:00@president.g0v.tw","","","","",""
"2011-09-08T10:30:00","2011-09-08T23:23:00","","2011-09-08T10:30:00+00:00","出席台南孔廟揭匾儀式","2011-09-08T10:30:00/2011-09-08T23:23:00@president.g0v.tw","","","","",""
"2011-09-08T12:30:00","2011-09-08T23:23:00","","2011-09-08T12:30:00+00:00","接見台灣之光系列人物：台灣鯛料理達人李宗銘、虱目魚女王盧靖穎","2011-09-08T12:30:00/2011-09-08T23:23:00@president.g0v.tw","","","","",""
"2011-09-07T10:10:00","2011-09-07T23:23:00","","2011-09-07T10:10:00+00:00","接見日本參議員江口克彥一行","2011-09-07T10:10:00/2011-09-07T23:23:00@president.g0v.tw","","","","",""
"2011-09-07T12:00:00","2011-09-07T23:23:00","","2011-09-07T12:00:00+00:00","出席「第41屆全國技能競賽頒獎暨閉幕典禮」","2011-09-07T12:00:00/2011-09-07T23:23:00@president.g0v.tw","","","","",""
"2011-09-07T14:00:00","2011-09-07T23:23:00","","2011-09-07T14:00:00+00:00","出席「100年度校長領導暨教師教學卓越獎頒獎典禮」","2011-09-07T14:00:00/2011-09-07T23:23:00@president.g0v.tw","","","","",""
"2011-09-06T09:20:00","2011-09-06T23:23:00","","2011-09-06T09:20:00+00:00","慰勉陸軍二膽守備隊","2011-09-06T09:20:00/2011-09-06T23:23:00@president.g0v.tw","","","","",""
"2011-09-06T10:30:00","2011-09-06T23:23:00","","2011-09-06T10:30:00+00:00","慰勉陸軍金西守備隊步1連W005據點","2011-09-06T10:30:00/2011-09-06T23:23:00@president.g0v.tw","","","","",""
"2011-09-06T11:15:00","2011-09-06T23:23:00","","2011-09-06T11:15:00+00:00","慰勉空軍第4雷達中隊、海軍太武山雷達站","2011-09-06T11:15:00/2011-09-06T23:23:00@president.g0v.tw","","","","",""
"2011-09-06T12:00:00","2011-09-06T23:23:00","","2011-09-06T12:00:00+00:00","與金門防衛指揮部三軍主要幹部官兵代表會餐","2011-09-06T12:00:00/2011-09-06T23:23:00@president.g0v.tw","","","","",""
"2011-09-06T15:00:00","2011-09-06T23:23:00","","2011-09-06T15:00:00+00:00","接見日本前首相安倍晉三眾議員","2011-09-06T15:00:00/2011-09-06T23:23:00@president.g0v.tw","","","","",""
"2011-09-05T10:00:00","2011-09-05T23:23:00","","2011-09-05T10:00:00+00:00","出席「悟明長老圓寂追思讚頌大典」 ","2011-09-05T10:00:00/2011-09-05T23:23:00@president.g0v.tw","","","","",""
"2011-09-05T18:15:00","2011-09-05T23:23:00","","2011-09-05T18:15:00+00:00","接見巴拉圭共和國第一夫人梅西德絲盧戈（Mercedes Lugo de Maidana）一行","2011-09-05T18:15:00/2011-09-05T23:23:00@president.g0v.tw","","","","",""
"2011-09-04T08:05:00","2011-09-04T23:23:00","","2011-09-04T08:05:00+00:00","出席「全國登山社團大會師：登山健行活動」 ","2011-09-04T08:05:00/2011-09-04T23:23:00@president.g0v.tw","","","","",""
"2011-09-04T10:00:00","2011-09-04T23:23:00","","2011-09-04T10:00:00+00:00","參訪媽祖石神像","2011-09-04T10:00:00/2011-09-04T23:23:00@president.g0v.tw","","","","",""
