"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2012-01-10T09:00:00","2012-01-10T11:30:00","","2012-01-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-10T09:00:00/2012-01-10T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-09T09:00:00","2012-01-09T11:30:00","","2012-01-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-09T09:00:00/2012-01-09T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-06T09:00:00","2012-01-06T11:30:00","","2012-01-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-06T09:00:00/2012-01-06T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-05T09:00:00","2012-01-05T11:30:00","","2012-01-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-05T09:00:00/2012-01-05T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-04T09:00:00","2012-01-04T11:30:00","","2012-01-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-04T09:00:00/2012-01-04T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-03T09:00:00","2012-01-03T11:30:00","","2012-01-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-03T09:00:00/2012-01-03T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-02T09:00:00","2012-01-02T11:30:00","","2012-01-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-01-02T09:00:00/2012-01-02T11:30:00@president-office.g0v.tw","","","","",""
"2012-01-01T10:00:00","2012-01-01T16:00:00","","2012-01-01T10:00:00+00:00","假日開放參觀(入口報到處：博愛路、寶慶路口)","2012-01-01T10:00:00/2012-01-01T16:00:00@president-office.g0v.tw","","","","",""
"2011-12-30T09:00:00","2011-12-30T11:30:00","","2011-12-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-30T09:00:00/2011-12-30T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-29T09:00:00","2011-12-29T11:30:00","","2011-12-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-29T09:00:00/2011-12-29T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-28T09:00:00","2011-12-28T11:30:00","","2011-12-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-28T09:00:00/2011-12-28T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-27T09:00:00","2011-12-27T11:30:00","","2011-12-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-27T09:00:00/2011-12-27T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-26T09:00:00","2011-12-26T11:30:00","","2011-12-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-26T09:00:00/2011-12-26T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-23T09:00:00","2011-12-23T11:30:00","","2011-12-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-23T09:00:00/2011-12-23T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-22T09:00:00","2011-12-22T11:30:00","","2011-12-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-22T09:00:00/2011-12-22T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-21T15:00:00","2011-12-21T23:23:00","","2011-12-21T15:00:00+00:00","中華民國101年總統府元旦升旗典禮記者會","2011-12-21T15:00:00/2011-12-21T23:23:00@president-office.g0v.tw","","","","",""
"2011-12-21T09:00:00","2011-12-21T11:30:00","","2011-12-21T09:00:00+00:00","總統府開放參觀(入口報到處：博愛路、寶慶路口)","2011-12-21T09:00:00/2011-12-21T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-20T09:00:00","2011-12-20T11:30:00","","2011-12-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-20T09:00:00/2011-12-20T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-19T11:00:00","2011-12-19T23:23:00","","2011-12-19T11:00:00+00:00","本府101年春聯及紅包袋公布記者會 ","2011-12-19T11:00:00/2011-12-19T23:23:00@president-office.g0v.tw","","","","",""
"2011-12-19T09:00:00","2011-12-19T11:30:00","","2011-12-19T09:00:00+00:00","總統府開放參觀(入口報到處：博愛路、寶慶路口)","2011-12-19T09:00:00/2011-12-19T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-16T09:00:00","2011-12-16T11:30:00","","2011-12-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-16T09:00:00/2011-12-16T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-15T09:00:00","2011-12-15T11:30:00","","2011-12-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-15T09:00:00/2011-12-15T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-14T09:00:00","2011-12-14T11:30:00","","2011-12-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-14T09:00:00/2011-12-14T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-13T09:00:00","2011-12-13T11:30:00","","2011-12-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-13T09:00:00/2011-12-13T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-09T09:00:00","2011-12-09T11:30:00","","2011-12-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-09T09:00:00/2011-12-09T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-08T09:00:00","2011-12-08T11:30:00","","2011-12-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-08T09:00:00/2011-12-08T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-07T09:00:00","2011-12-07T11:30:00","","2011-12-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-07T09:00:00/2011-12-07T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-06T09:00:00","2011-12-06T11:30:00","","2011-12-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-06T09:00:00/2011-12-06T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-05T09:00:00","2011-12-05T11:30:00","","2011-12-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-05T09:00:00/2011-12-05T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-03T08:00:00","2011-12-03T16:00:00","","2011-12-03T08:00:00+00:00","總統府假日開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-03T08:00:00/2011-12-03T16:00:00@president-office.g0v.tw","","","","",""
"2011-12-02T09:00:00","2011-12-02T11:30:00","","2011-12-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-02T09:00:00/2011-12-02T11:30:00@president-office.g0v.tw","","","","",""
"2011-12-01T09:00:00","2011-12-01T11:30:00","","2011-12-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-12-01T09:00:00/2011-12-01T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-30T09:00:00","2011-11-30T11:30:00","","2011-11-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-30T09:00:00/2011-11-30T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-29T09:00:00","2011-11-29T11:30:00","","2011-11-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-29T09:00:00/2011-11-29T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-28T09:00:00","2011-11-28T11:30:00","","2011-11-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-28T09:00:00/2011-11-28T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-25T09:00:00","2011-11-25T11:30:00","","2011-11-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-25T09:00:00/2011-11-25T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-24T09:00:00","2011-11-24T11:30:00","","2011-11-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-24T09:00:00/2011-11-24T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-23T09:00:00","2011-11-23T11:30:00","","2011-11-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-23T09:00:00/2011-11-23T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-22T09:00:00","2011-11-22T11:30:00","","2011-11-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-22T09:00:00/2011-11-22T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-21T09:00:00","2011-11-21T11:30:00","","2011-11-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-21T09:00:00/2011-11-21T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-18T09:00:00","2011-11-18T11:30:00","","2011-11-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-18T09:00:00/2011-11-18T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-17T14:00:00","2011-11-17T23:23:00","","2011-11-17T14:00:00+00:00","「2011年總統科學獎」公布得獎名單記者會","2011-11-17T14:00:00/2011-11-17T23:23:00@president-office.g0v.tw","","","","",""
"2011-11-17T15:00:00","2011-11-17T23:23:00","","2011-11-17T15:00:00+00:00","我國出席「第19屆2011年APEC經濟領袖會議」代表團返國記者會","2011-11-17T15:00:00/2011-11-17T23:23:00@president-office.g0v.tw","","","","",""
"2011-11-17T09:00:00","2011-11-17T11:30:00","","2011-11-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-17T09:00:00/2011-11-17T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-16T09:00:00","2011-11-16T11:30:00","","2011-11-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-16T09:00:00/2011-11-16T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-15T09:00:00","2011-11-15T11:30:00","","2011-11-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-15T09:00:00/2011-11-15T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-14T09:00:00","2011-11-14T11:30:00","","2011-11-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-14T09:00:00/2011-11-14T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-11T09:00:00","2011-11-11T11:30:00","","2011-11-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-11T09:00:00/2011-11-11T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-10T09:00:00","2011-11-10T11:30:00","","2011-11-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-10T09:00:00/2011-11-10T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-09T09:00:00","2011-11-09T11:30:00","","2011-11-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-09T09:00:00/2011-11-09T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-08T09:00:00","2011-11-08T11:30:00","","2011-11-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-08T09:00:00/2011-11-08T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-07T09:00:00","2011-11-07T11:30:00","","2011-11-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-07T09:00:00/2011-11-07T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-05T08:00:00","2011-11-05T16:00:00","","2011-11-05T08:00:00+00:00","總統府假日開放參觀(入口報到處：博愛路、寶慶路口)","2011-11-05T08:00:00/2011-11-05T16:00:00@president-office.g0v.tw","","","","",""
"2011-11-04T09:00:00","2011-11-04T11:30:00","","2011-11-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-04T09:00:00/2011-11-04T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-03T09:00:00","2011-11-03T11:30:00","","2011-11-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-03T09:00:00/2011-11-03T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-02T09:00:00","2011-11-02T11:30:00","","2011-11-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-02T09:00:00/2011-11-02T11:30:00@president-office.g0v.tw","","","","",""
"2011-11-01T09:00:00","2011-11-01T11:30:00","","2011-11-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-11-01T09:00:00/2011-11-01T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-31T09:00:00","2011-10-31T11:30:00","","2011-10-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-31T09:00:00/2011-10-31T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-28T09:00:00","2011-10-28T11:30:00","","2011-10-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-28T09:00:00/2011-10-28T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-27T09:00:00","2011-10-27T11:30:00","","2011-10-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-27T09:00:00/2011-10-27T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-26T09:00:00","2011-10-26T11:30:00","","2011-10-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-26T09:00:00/2011-10-26T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-25T09:00:00","2011-10-25T11:30:00","","2011-10-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-25T09:00:00/2011-10-25T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-24T09:00:00","2011-10-24T11:30:00","","2011-10-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-24T09:00:00/2011-10-24T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-21T09:00:00","2011-10-21T11:30:00","","2011-10-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-21T09:00:00/2011-10-21T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-20T09:00:00","2011-10-20T11:30:00","","2011-10-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-20T09:00:00/2011-10-20T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-19T09:00:00","2011-10-19T11:30:00","","2011-10-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-19T09:00:00/2011-10-19T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-18T09:00:00","2011-10-18T11:30:00","","2011-10-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-18T09:00:00/2011-10-18T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-17T09:00:00","2011-10-17T11:30:00","","2011-10-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-17T09:00:00/2011-10-17T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-15T08:00:00","2011-10-15T16:00:00","","2011-10-15T08:00:00+00:00","總統府假日開放參觀(入口報到處：博愛路、寶慶路口)","2011-10-15T08:00:00/2011-10-15T16:00:00@president-office.g0v.tw","","","","",""
"2011-10-14T09:00:00","2011-10-14T11:30:00","","2011-10-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-14T09:00:00/2011-10-14T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-13T09:00:00","2011-10-13T11:30:00","","2011-10-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-13T09:00:00/2011-10-13T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-12T09:00:00","2011-10-12T11:30:00","","2011-10-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-12T09:00:00/2011-10-12T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-11T09:00:00","2011-10-11T11:30:00","","2011-10-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-11T09:00:00/2011-10-11T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-07T09:00:00","2011-10-07T11:30:00","","2011-10-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-07T09:00:00/2011-10-07T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-06T09:00:00","2011-10-06T11:30:00","","2011-10-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-06T09:00:00/2011-10-06T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-05T09:00:00","2011-10-05T11:30:00","","2011-10-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-05T09:00:00/2011-10-05T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-04T09:00:00","2011-10-04T11:30:00","","2011-10-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-04T09:00:00/2011-10-04T11:30:00@president-office.g0v.tw","","","","",""
"2011-10-03T09:00:00","2011-10-03T11:30:00","","2011-10-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-10-03T09:00:00/2011-10-03T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-30T09:00:00","2011-09-30T11:30:00","","2011-09-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-30T09:00:00/2011-09-30T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-29T09:00:00","2011-09-29T11:30:00","","2011-09-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-29T09:00:00/2011-09-29T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-28T09:00:00","2011-09-28T11:30:00","","2011-09-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-28T09:00:00/2011-09-28T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-27T09:00:00","2011-09-27T11:30:00","","2011-09-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-27T09:00:00/2011-09-27T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-26T09:00:00","2011-09-26T11:30:00","","2011-09-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-26T09:00:00/2011-09-26T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-23T09:00:00","2011-09-23T11:30:00","","2011-09-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-23T09:00:00/2011-09-23T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-22T09:00:00","2011-09-22T11:30:00","","2011-09-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-22T09:00:00/2011-09-22T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-21T09:00:00","2011-09-21T11:30:00","","2011-09-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-21T09:00:00/2011-09-21T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-20T09:00:00","2011-09-20T11:30:00","","2011-09-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-20T09:00:00/2011-09-20T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-19T09:00:00","2011-09-19T11:30:00","","2011-09-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-19T09:00:00/2011-09-19T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-18T08:00:00","2011-09-18T16:00:00","","2011-09-18T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-18T08:00:00/2011-09-18T16:00:00@president-office.g0v.tw","","","","",""
"2011-09-16T09:00:00","2011-09-16T11:30:00","","2011-09-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-16T09:00:00/2011-09-16T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-15T09:00:00","2011-09-15T11:30:00","","2011-09-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-15T09:00:00/2011-09-15T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-13T09:00:00","2011-09-13T11:30:00","","2011-09-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-13T09:00:00/2011-09-13T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-09T09:00:00","2011-09-09T11:30:00","","2011-09-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-09T09:00:00/2011-09-09T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-08T09:00:00","2011-09-08T11:30:00","","2011-09-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-08T09:00:00/2011-09-08T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-07T09:00:00","2011-09-07T11:30:00","","2011-09-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-07T09:00:00/2011-09-07T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-06T09:00:00","2011-09-06T11:30:00","","2011-09-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-06T09:00:00/2011-09-06T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-05T09:00:00","2011-09-05T11:30:00","","2011-09-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-05T09:00:00/2011-09-05T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-02T09:00:00","2011-09-02T11:30:00","","2011-09-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-02T09:00:00/2011-09-02T11:30:00@president-office.g0v.tw","","","","",""
"2011-09-01T09:00:00","2011-09-01T11:30:00","","2011-09-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-09-01T09:00:00/2011-09-01T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-31T09:00:00","2011-08-31T11:30:00","","2011-08-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-31T09:00:00/2011-08-31T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-30T09:00:00","2011-08-30T11:30:00","","2011-08-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-30T09:00:00/2011-08-30T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-29T09:00:00","2011-08-29T11:30:00","","2011-08-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-29T09:00:00/2011-08-29T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-26T09:00:00","2011-08-26T11:30:00","","2011-08-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-26T09:00:00/2011-08-26T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-25T09:00:00","2011-08-25T11:30:00","","2011-08-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-25T09:00:00/2011-08-25T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-24T09:00:00","2011-08-24T11:30:00","","2011-08-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-24T09:00:00/2011-08-24T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-23T09:00:00","2011-08-23T11:30:00","","2011-08-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-23T09:00:00/2011-08-23T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-22T09:00:00","2011-08-22T11:30:00","","2011-08-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-22T09:00:00/2011-08-22T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-19T09:00:00","2011-08-19T11:30:00","","2011-08-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-19T09:00:00/2011-08-19T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-18T09:00:00","2011-08-18T11:30:00","","2011-08-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-18T09:00:00/2011-08-18T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-17T09:00:00","2011-08-17T11:30:00","","2011-08-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-17T09:00:00/2011-08-17T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-16T09:00:00","2011-08-16T11:30:00","","2011-08-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-16T09:00:00/2011-08-16T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-15T09:00:00","2011-08-15T11:30:00","","2011-08-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-15T09:00:00/2011-08-15T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-12T09:00:00","2011-08-12T11:30:00","","2011-08-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-12T09:00:00/2011-08-12T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-11T09:00:00","2011-08-11T11:30:00","","2011-08-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-11T09:00:00/2011-08-11T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-10T09:00:00","2011-08-10T11:30:00","","2011-08-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-10T09:00:00/2011-08-10T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-09T09:00:00","2011-08-09T11:30:00","","2011-08-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-09T09:00:00/2011-08-09T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-08T09:00:00","2011-08-08T11:30:00","","2011-08-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-08T09:00:00/2011-08-08T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-06T08:00:00","2011-08-06T16:00:00","","2011-08-06T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-06T08:00:00/2011-08-06T16:00:00@president-office.g0v.tw","","","","",""
"2011-08-05T09:00:00","2011-08-05T11:30:00","","2011-08-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-05T09:00:00/2011-08-05T11:30:00@president-office.g0v.tw","","","","",""
"2011-08-04T09:00:00","2011-08-04T11:30:00","","2011-08-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-08-04T09:00:00/2011-08-04T11:30:00@president-office.g0v.tw","","","","",""
